Title,Alternative Title,Creator,RegDate,CollectionDb,SubjectCategory,SubjectKeyword,Extent,Description,SpatialCoverage,Temporal,Person,Language,SourceTitle,ReferenceIdentifier,Rights,CopyrightOthers,URL,Contributor,SubDescription
"나머지,남다,여분,흑자",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001910/MOV000359487_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=3714,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001910/MOV000359487_700X466.mp4
어휘,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286146/MOV000287013_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=20272,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286146/MOV000287013_700X466.mp4
외래어,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286223/MOV000287219_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=20349,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286223/MOV000287219_700X466.mp4
푼,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009629/MOV000359960_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4096,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009629/MOV000359960_700X466.mp4
"노란색,황색",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733053/MOV000242810_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4099,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733053/MOV000242810_700X466.mp4
녹두,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732177/MOV000242822_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4105,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732177/MOV000242822_700X466.mp4
먼동,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001931/MOV000359508_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4119,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001931/MOV000359508_700X466.mp4
통역사,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733054/MOV000246728_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4185,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733054/MOV000246728_700X466.mp4
퇴직금,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001934/MOV000359511_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4187,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001934/MOV000359511_700X466.mp4
"서쪽,서,서녘,서방",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733084/MOV000245900_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5806,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733084/MOV000245900_700X466.mp4
선수촌,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733089/MOV000245910_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5809,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733089/MOV000245910_700X466.mp4
설계사,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004617/MOV000359697_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5810,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004617/MOV000359697_700X466.mp4
"세면장,세면실",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010099/MOV000360088_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5811,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010099/MOV000360088_700X466.mp4
"수병,해병",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010100/MOV000360089_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5815,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010100/MOV000360089_700X466.mp4
"수비군,수비부대",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010101/MOV000360090_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5816,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010101/MOV000360090_700X466.mp4
"살인범,살해범",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733093/MOV000246894_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5833,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733093/MOV000246894_700X466.mp4
"산,메,뫼",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630027/MOV000254376_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9215,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630027/MOV000254376_700X466.mp4
울다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727660/MOV000255309_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=7859,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727660/MOV000255309_700X466.mp4
"웃다,웃음",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632221/MOV000255325_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12007,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632221/MOV000255325_700X466.mp4
"합치다,집합,합,모으다,모이다,합하다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626200/MOV000247466_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5308,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626200/MOV000247466_700X466.mp4
베드로,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1039864/MOV000360435_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6608,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1039864/MOV000360435_700X466.mp4
개미,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785131/MOV000356985_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=3789,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785131/MOV000356985_700X466.mp4
기념,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732346/MOV000249594_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=7290,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732346/MOV000249594_700X466.mp4
감자,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625090/MOV000248444_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4572,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625090/MOV000248444_700X466.mp4
"차이,갭",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735027/MOV000259421_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9877,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735027/MOV000259421_700X466.mp4
"배우,연기자",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630003/MOV000254848_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9130,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630003/MOV000254848_700X466.mp4
배짱,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735001/MOV000254854_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9133,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735001/MOV000254854_700X466.mp4
배추,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785532/MOV000357177_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9134,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785532/MOV000357177_700X466.mp4
성직,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221018/1041859/MOV000360910_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8946,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221018/1041859/MOV000360910_700X466.mp4
수축,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735614/MOV000245952_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5854,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735614/MOV000245952_700X466.mp4
"아가씨,처녀",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626534/MOV000246462_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5863,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626534/MOV000246462_700X466.mp4
"용해,녹다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735176/MOV000245972_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5893,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735176/MOV000245972_700X466.mp4
"운전사,운전기사,운전수",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200818/730518/MOV000245988_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5899,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200818/730518/MOV000245988_700X466.mp4
강원도,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221013/1039476/MOV000360397_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5914,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221013/1039476/MOV000360397_700X466.mp4
떠맡다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784459/MOV000356890_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=561,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784459/MOV000356890_700X466.mp4
"띄다,뜨이다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735470/MOV000236790_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=564,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735470/MOV000236790_700X466.mp4
"면목(이) 없다,비겁하다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/731829/MOV000236516_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=596,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/731829/MOV000236516_700X466.mp4
두드러지다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784461/MOV000356891_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=609,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784461/MOV000356891_700X466.mp4
"녹화,녹음,녹취",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735471/MOV000241524_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=629,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735471/MOV000241524_700X466.mp4
"방뇨,소변,오줌",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735244/MOV000240523_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=651,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735244/MOV000240523_700X466.mp4
디지털,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001921/MOV000359498_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=662,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001921/MOV000359498_700X466.mp4
"광,광선,라이트,빛,조명,비추다,비치다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764368/MOV000240719_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2347,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764368/MOV000240719_700X466.mp4
"철저하다,철두철미",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009680/MOV000359990_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11860,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009680/MOV000359990_700X466.mp4
"상하다,다치다,부상,상처,손상",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2238,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_700X466.mp4
복지 카드,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004511/MOV000359660_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8533,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004511/MOV000359660_700X466.mp4
계,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731442/MOV000249940_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11955,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731442/MOV000249940_700X466.mp4
오토바이,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735659/MOV000256493_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8004,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735659/MOV000256493_700X466.mp4
"유익,이익,이득,이롭다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735254/MOV000255916_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10877,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735254/MOV000255916_700X466.mp4
집행관,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004608/MOV000359688_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5706,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004608/MOV000359688_700X466.mp4
풀려나다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735718/MOV000246840_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=10512,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735718/MOV000246840_700X466.mp4
(머리를)감다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625089/MOV000248416_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4562,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625089/MOV000248416_700X466.mp4
가나,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047315/MOV000361218_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=9347,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047315/MOV000361218_700X466.mp4
바른 정신이 아니다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735412/MOV000239003_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=11338,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735412/MOV000239003_700X466.mp4
세뱃돈,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005045/MOV000359773_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2201,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005045/MOV000359773_700X466.mp4
특수 교육 대상자,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010171/MOV000360145_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5884,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010171/MOV000360145_700X466.mp4
빼버리다,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735500/MOV000245496_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=2409,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735500/MOV000245496_700X466.mp4
하자,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785147/MOV000356996_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4203,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785147/MOV000356996_700X466.mp4
"살리다,소생,회생",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001937/MOV000359514_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4215,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001937/MOV000359514_700X466.mp4
부활절,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/284598/MOV000281955_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4224,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/284598/MOV000281955_700X466.mp4
"북녘,북쪽,북,북방,북측",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261099/MOV000361358_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4225,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261099/MOV000361358_700X466.mp4
"수전노,구두쇠",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733056/MOV000246288_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4233,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733056/MOV000246288_700X466.mp4
"판정,판결",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001941/MOV000359518_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4234,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001941/MOV000359518_700X466.mp4
"하릴없다,어쩔 수 없다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728928/MOV000246766_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4237,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728928/MOV000246766_700X466.mp4
팔꿈치,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042804/MOV000361047_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=4302,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221020/1042804/MOV000361047_700X466.mp4
"이론,쓰다",,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/347161/MOV000302183_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=24704,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/347161/MOV000302183_700X466.mp4
공공시설,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261123/MOV000361374_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5924,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261123/MOV000361374_700X466.mp4
공군,,누리집,2024-12-20 08:41:07,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261171/MOV000361391_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5927,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20240118/1261171/MOV000361391_700X466.mp4
건빵,,누리집,2024-12-20 08:41:08,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734829/MOV000249128_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=5936,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734829/MOV000249128_700X466.mp4
부유,,누리집,2024-12-20 08:41:08,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629531/MOV000254468_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=8211,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629531/MOV000254468_700X466.mp4
슬그머니,,누리집,2024-12-20 08:41:08,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735636/MOV000256106_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=7097,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735636/MOV000256106_700X466.mp4
"좁다,옹졸하다,치사하다,옹하다",,누리집,2024-12-20 08:41:08,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009747/MOV000360044_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=12820,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009747/MOV000360044_700X466.mp4
"며느리,아가,자부",,누리집,2024-12-20 08:41:08,일상생활수어,,,,,,,,,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1039897/MOV000360446_215X161.jpg,,,http://sldict.korean.go.kr/front/sign/signContentsView.do?top_category=CTE&origin_no=6910,,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1039897/MOV000360446_700X466.mp4
